set,gcs_uri,label
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180204T094159_55_3.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_25_77.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171226T094359_89_82.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170927T94020_86_81.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_39_84.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_88_86.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180220T114339_0_12.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_87_74.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180220T114339_49_89.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180225T114351_60_63.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180204T94161_18_76.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_59_2.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_80_63.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171219T095409_32_90.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180421T114349_63_85.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170906T101020_74_63.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171226T094359_89_76.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171015T104009_21_65.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_60_61.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180220T114339_71_15.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20171104T095201_0_23.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170709T094029_19_84.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_47_67.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180510T094031_31_68.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20171208T093351_69_70.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180204T094159_62_88.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180220T114339_59_11.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_90_41.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180522T093029_37_33.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20171208T093351_72_64.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_40_80.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180527T093041_22_81.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_73_90.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180421T114349_67_79.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180527T093041_47_72.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180521T100029_43_0.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180510T094031_50_67.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180220T114339_34_6.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_70_7.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_70_43.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20171208T093351_23_90.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20171101T94132_62_85.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_25_87.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_80_67.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180220T114339_61_79.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170709T094029_2_0.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_87_70.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170817T101019_10_74.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170709T094029_19_48.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180510T094031_35_60.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_68_80.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180527T093041_25_62.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170924T93021_16_76.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_77_68.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170709T094029_19_83.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_47_60.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_73_67.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180527T093041_29_32.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180220T114339_71_12.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180204T94161_18_71.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170613T101031_88_67.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180421T114349_63_82.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_25_84.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170923T100019_31_31.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_87_73.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20171208T093351_38_77.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170709T094029_8_45.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171226T094359_89_85.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171219T095409_54_43.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_88_75.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180225T114351_70_30.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180220T114339_65_82.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_67_85.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_70_88.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170709T094029_19_77.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_68_77.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180527T093041_57_19.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_4_84.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_84_54.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180225T114351_64_54.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_40_83.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180225T114351_7_19.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170924T93021_12_70.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180220T114339_36_2.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_58_81.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_67_78.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_47_69.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180201T093219_67_70.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180510T094031_31_66.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180225T114351_68_32.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180204T94161_18_78.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180225T114351_70_39.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_74_45.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_43_59.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180225T114351_78_66.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170906T101019_89_82.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_70_81.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_67_36.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180201T093219_2_90.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170709T094029_16_36.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_58_76.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_57_84.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_44_85.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170613T101031_63_65.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180201T093219_1_88.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_80_52.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_63_83.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_63_39.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_70_82.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_90_48.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180220T114339_61_84.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180225T114351_74_36.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_60_50.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170808T094029_76_37.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180225T114351_88_41.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180225T114351_63_75.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_0_84.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170709T094029_8_7.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_58_38.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_57_70.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180526T100031_44_4.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_88_43.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_70_86.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180527T093041_57_17.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_68_79.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_80_56.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20171208T093351_45_75.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_58_72.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180220T114339_69_17.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_64_58.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_4_78.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180204T94161_33_64.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_87_89.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180220T114339_49_80.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170613T101031_88_69.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180527T093041_44_90.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180225T114351_68_35.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170808T094029_85_30.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_68_37.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_22_55.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20180521T100029_41_3.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_73_69.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_40_79.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170906T101019_89_71.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170808T094029_56_53.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20180526T100031_44_3.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_0_71.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_70_71.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170808T094029_51_44.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170701T093031_0_83.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_25_89.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_77_14.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170709T094029_8_0.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2A_MSIL2A_20170905T095031_84_65.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20170808T094029_10_10.png,has_cloud_and_shadow
TRAIN,gs://big_earth_us_central_1/png_image_files_all_clouds_augmented/S2B_MSIL2A_20171112T114339_19_4.png,has_cloud_and_shadow
